,Player,Tm,Age,Pos,G,GS,RshTD,RecTD,PR TD,KR TD,FblTD,IntTD,OthTD,AllTD,2PM,2PA,XPM,XPA,FGM,FGA,Sfty,Pts,Pts/G
296,Andre Williams,NYG,23,,16,0,1,,,,,,,1,1,,,,,,,8,0.5
297,Mike Adams*,IND,34,SS,13,13,,,,,,1,,1,,,,,,,,6,0.5
298,Nelson Agholor,PHI,22,WR,13,12,,1,,,,,,1,,,,,,,,6,0.5
299,Robert Alford,ATL,27,CB,15,15,,,,,,1,,1,,,,,,,,6,0.4
300,Dwayne Allen,IND,25,TE,13,12,,1,,,,,,1,,,,,,,,6,0.5
301,David Amerson,2TM,24,,16,12,,,,,,1,,1,,,,,,,,6,0.4
302,Cameron Artis-Payne,CAR,25,,7,0,1,,,,,,,1,,,,,,,,6,0.9
303,Miles Austin,PHI,31,wr,11,1,,1,,,,,,1,,,,,,,,6,0.5
304,Akeem Ayers,STL,26,LB,16,11,,,,,1,,,1,,,,,,,,6,0.4
305,Stedman Bailey,STL,25,wr,8,3,,1,,,,,,1,,,,,,,,6,0.8
306,Justin Bethel*,ARI,25,db/rcb,16,5,,,,,,1,,1,,,,,,,,6,0.4
307,Antwon Blake,PIT,25,lcb/RCB,16,16,,,,,,1,,1,,,,,,,,6,0.4
308,,,,,,,,,,,,,,,,,,,,,,,
309,Omar Bolden,DEN,27,,9,0,,,1,,,,,1,,,,,,,,6,0.7
310,Andre Branch,JAX,26,de/dl/lb,13,10,,,,,1,,,1,,,,,,,,6,0.5
311,Drew Brees,NOR,36,QB,15,15,1,,,,,,,1,,,,,,,,6,0.4
312,Bryce Brown,SEA,24,,3,0,1,,,,,,,1,,,,,,,,6,2.0
313,Donald Brown,SDG,28,rb,9,2,1,,,,,,,1,,,,,,,,6,0.7
314,Jaron Brown,ARI,25,,16,0,,1,,,,,,1,,,,,,,,6,0.4
315,Preston Brown,BUF,23,MLB,16,16,,,,,,1,,1,,,,,,,,6,0.4
316,Deone Bucannon,ARI,23,LB/ss,16,16,,,,,,1,,1,,,,,,,,6,0.4
317,Rex Burkhead,CIN,25,,16,0,,1,,,,,,1,,,,,,,,6,0.4
318,Michael Burton,DET,23,fb/te,16,7,,1,,,,,,1,,,,,,,,6,0.4
319,Travaris Cadet,3TM,26,,7,1,,1,,,,,,1,,,,,,,,6,0.9
320,Michael Campanaro,BAL,24,,4,0,1,,,,,,,1,,,,,,,,6,1.5
321,Derek Carrier,WAS,25,fb/TE/wr,12,12,,1,,,,,,1,,,,,,,,6,0.5
322,Nolan Carroll,PHI,28,CB,11,11,,,,,,1,,1,,,,,,,,6,0.5
323,Kaelin Clay,BAL,23,,7,0,,,1,,,,,1,,,,,,,,6,0.9
324,Chris Clemons,JAX,34,de/dt,16,8,,,,,1,,,1,,,,,,,,6,0.4
325,David Cobb,TEN,22,rb,7,1,1,,,,,,,1,,,,,,,,6,0.9
326,Chase Coffman,2TM,29,,2,0,,1,,,,,,1,,,,,,,,6,3.0
327,Kurt Coleman,CAR,27,FS,15,15,,,,,,1,,1,,,,,,,,6,0.4
328,Tevin Coleman,ATL,22,rb,12,3,1,,,,,,,1,,,,,,,,6,0.5
329,Jamie Collins*,NWE,26,LB,12,12,,,,,1,,,1,,,,,,,,6,0.5
330,Chris Conley,KAN,23,wr,16,5,,1,,,,,,1,,,,,,,,6,0.4
331,Jay Cutler,CHI,32,QB,15,15,1,,,,,,,1,,,,,,,,6,0.4
332,Orleans Darkwa,NYG,23,,16,0,1,,,,,,,1,,,,,,,,6,0.4
333,Lavonte David*,TAM,25,LB,16,16,,,,,,1,,1,,,,,,,,6,0.4
334,Kellen Davis,NYJ,30,fb/te,16,9,,1,,,,,,1,,,,,,,,6,0.4
335,Knile Davis,KAN,24,,14,0,1,,,,,,,1,,,,,,,,6,0.4
336,Quintin Demps,HOU,30,s/SS,14,13,,,,,1,,,1,,,,,,,,6,0.4
337,Anthony Dixon,BUF,28,rb,16,1,1,,,,,,,1,,,,,,,,6,0.4
338,Phillip Dorsett,IND,22,,11,0,,1,,,,,,1,,,,,,,,6,0.5
339,,,,,,,,,,,,,,,,,,,,,,,
340,Jack Doyle,IND,25,te,16,2,,1,,,,,,1,,,,,,,,6,0.4
341,Shaun Draughn,2TM,28,,11,6,1,,,,,,,1,,,,,,,,6,0.5
342,Donteea Dye,TAM,22,wr,10,6,,1,,,,,,1,,,,,,,,6,0.6
343,Marcus Easley,BUF,28,,13,0,,1,,,,,,1,,,,,,,,6,0.5
344,Rhett Ellison,MIN,27,TE,15,9,,1,,,,,,1,,,,,,,,6,0.4
345,Gavin Escobar,DAL,24,te,14,4,,1,,,,,,1,,,,,,,,6,0.4
346,C.J. Fiedorowicz,HOU,24,TE,16,14,,1,,,,,,1,,,,,,,,6,0.4
347,Nick Foles,STL,26,QB,11,11,1,,,,,,,1,,,,,,,,6,0.5
348,Jerrell Freeman,IND,29,LB/rolb,13,13,,,,,,1,,1,,,,,,,,6,0.5
349,Blaine Gabbert,SFO,26,QB,8,8,1,,,,,,,1,,,,,,,,6,0.8
350,William Gay,PIT,30,LCB/rcb,16,16,,,,,,1,,1,,,,,,,,6,0.4
351,Chris Givens,2TM,26,,15,6,,1,,,,,,1,,,,,,,,6,0.4
352,Dashon Goldson,WAS,31,FS,15,15,,,,,,1,,1,,,,,,,,6,0.4
353,Najee Goode,PHI,26,,14,0,,,,,,,1,1,,,,,,,,6,0.4
354,Corey Graham,BUF,30,S,16,16,,,,,,1,,1,,,,,,,,6,0.4
355,Garrett Graham,HOU,29,fb/te,8,2,,1,,,,,,1,,,,,,,,6,0.8
356,Virgil Green,DEN,27,fb/te,16,5,,1,,,,,,1,,,,,,,,6,0.4
357,Chad Greenway,MIN,32,LB/mlb,16,12,,,,,,1,,1,,,,,,,,6,0.4
358,Jermaine Gresham,ARI,27,TE/wr,15,12,,1,,,,,,1,,,,,,,,6,0.4
359,Andre Hal,HOU,23,FS/lb/ss,16,11,,,,,,1,,1,,,,,,,,6,0.4
360,DeAngelo Hall,WAS,32,cb/ss,11,9,,,,,1,,,1,,,,,,,,6,0.5
361,Leon Hall,CIN,31,db/rcb/ss,14,4,,,,,,1,,1,,,,,,,,6,0.4
362,Chris Harris*,DEN,26,cb/RCB,16,16,,,,,,1,,1,,,,,,,,6,0.4
363,Demetrius Harris,KAN,24,TE,16,9,,1,,,,,,1,,,,,,,,6,0.4
364,Percy Harvin,BUF,27,wr,5,5,,1,,,,,,1,,,,,,,,6,1.2
365,Roy Helu,OAK,27,,9,0,,1,,,,,,1,,,,,,,,6,0.7
366,Akiem Hicks,2TM,26,,16,3,,,,,1,,,1,,,,,,,,6,0.4
367,Jordan Hicks,PHI,23,lb,8,5,,,,,,1,,1,,,,,,,,6,0.8
368,Will Hill,BAL,25,SS,16,14,,,,,,,1,1,,,,,,,,6,0.4
369,Justin Houston*,KAN,26,lb/LOLB,11,11,,,,,,1,,1,,,,,,,,6,0.5
370,,,,,,,,,,,,,,,,,,,,,,,
371,Adam Humphries,TAM,22,,13,0,,1,,,,,,1,,,,,,,,6,0.5
372,Justin Hunter,TEN,24,wr,9,5,,1,,,,,,1,,,,,,,,6,0.7
373,D'Qwell Jackson,IND,32,lb/MLB,16,16,,,,,,1,,1,,,,,,,,6,0.4
374,Kareem Jackson,HOU,27,LCB,12,10,,,,,,1,,1,,,,,,,,6,0.5
375,Steven Jackson,NWE,32,rb,2,1,1,,,,,,,1,,,,,,,,6,3.0
376,Tony Jefferson,ARI,23,db/fs/lb/ss,16,7,,,,,,1,,1,,,,,,,,6,0.4
377,Malcolm Jenkins*,PHI,28,S,16,16,,,,,,1,,1,,,,,,,,6,0.4
378,Greg Jennings,MIA,32,wr,16,5,,1,,,,,,1,,,,,,,,6,0.4
379,Austin Johnson,NOR,26,fb,10,1,1,,,,,,,1,,,,,,,,6,0.6
380,Trumaine Johnson,STL,25,LCB,14,13,,,,,,1,,1,,,,,,,,6,0.4
381,Howard Jones,TAM,25,de,12,5,,,,,1,,,1,,,,,,,,6,0.5
382,T.J. Jones,DET,23,,10,0,,1,,,,,,1,,,,,,,,6,0.6
383,Taiwan Jones,OAK,27,,12,0,,1,,,,,,1,,,,,,,,6,0.5
384,Colin Kaepernick,SFO,28,QB,9,8,1,,,,,,,1,,,,,,,,6,0.7
385,Tyler Kroft,CIN,23,te,16,6,,1,,,,,,1,,,,,,,,6,0.4
386,Luke Kuechly*+,CAR,24,MLB,13,13,,,,,,1,,1,,,,,,,,6,0.5
387,Cody Latimer,DEN,23,wr,14,1,,1,,,,,,1,,,,,,,,6,0.4
388,Marqise Lee,JAX,24,wr,10,1,,1,,,,,,1,,,,,,,,6,0.6
389,Ricardo Lockette,SEA,29,,8,0,,1,,,,,,1,,,,,,,,6,0.8
390,Dwight Lowery,IND,29,FS,16,16,,,,,,1,,1,,,,,,,,6,0.4
391,Ryan Mallett,2TM,27,,8,6,1,,,,,,,1,,,,,,,,6,0.8
392,EJ Manuel,BUF,25,qb,7,2,1,,,,,,,1,,,,,,,,6,0.9
393,Tre Mason,STL,22,rb,13,3,1,,,,,,,1,,,,,,,,6,0.5
394,Tyrann Mathieu*+,ARI,23,FS,14,14,,,,,,1,,1,,,,,,,,6,0.4
395,Robert Mathis,IND,34,de/LB,15,10,,,,,1,,,1,,,,,,,,6,0.4
396,Chris Matthews,2TM,26,,13,0,,1,,,,,,1,,,,,,,,6,0.5
397,Michael Mauti,NOR,25,lb,16,2,,,,,,,1,1,,,,,,,,6,0.4
398,Tre McBride,TEN,23,,7,0,,1,,,,,,1,,,,,,,,6,0.9
399,Trumaine McBride,NYG,30,,15,0,,,,,,1,,1,,,,,,,,6,0.4
400,Rolando McClain,DAL,26,MLB,11,11,,,,,,1,,1,,,,,,,,6,0.5
401,,,,,,,,,,,,,,,,,,,,,,,
402,Josh McCown,CLE,36,QB,8,8,1,,,,,,,1,,,,,,,,6,0.8
403,Rodney McLeod,STL,25,FS,16,16,,,,,1,,,1,,,,,,,,6,0.4
404,Zach Mettenberger,TEN,24,qb,7,4,1,,,,,,,1,,,,,,,,6,0.9
405,Bruce Miller,SFO,28,fb,16,5,1,,,,,,,1,,,,,,,,6,0.4
406,Tony Moeaki,ATL,28,,10,0,,1,,,,,,1,,,,,,,,6,0.6
407,Marlon Moore,CLE,28,wr,14,2,,1,,,,,,1,,,,,,,,6,0.4
408,Alfred Morris,WAS,27,RB,16,16,1,,,,,,,1,,,,,,,,6,0.4
409,C.J. Mosley,BAL,23,LB,16,16,,,,,1,,,1,,,,,,,,6,0.4
410,Captain Munnerlyn,MIN,27,cb/db,16,5,,,,,1,,,1,,,,,,,,6,0.4
411,Marcus Murphy,NOR,24,,13,0,,,1,,,,,1,,,,,,,,6,0.5
412,Jamize Olawale,OAK,26,fb,14,3,1,,,,,,,1,,,,,,,,6,0.4
413,Brock Osweiler,DEN,25,qb,8,7,1,,,,,,,1,,,,,,,,6,0.8
414,Carson Palmer*,ARI,36,QB,16,16,1,,,,,,,1,,,,,,,,6,0.4
415,Quinton Patton,SFO,25,wr,16,4,,1,,,,,,1,,,,,,,,6,0.4
416,Justin Perillo,GNB,24,,9,0,,1,,,,,,1,,,,,,,,6,0.7
417,Brandon Pettigrew,DET,30,TE,8,8,,1,,,,,,1,,,,,,,,6,0.8
418,John Phillips,SDG,28,te,16,5,,1,,,,,,1,,,,,,,,6,0.4
419,Dontari Poe,KAN,25,de/NT,15,13,1,,,,,,,1,,,,,,,,6,0.4
420,Jerraud Powers,ARI,28,RCB,13,13,,,,,1,,,1,,,,,,,,6,0.5
421,Glover Quin,DET,29,FS/s,16,16,,,,,,1,,1,,,,,,,,6,0.4
422,Damarious Randall,GNB,23,cb/lcb/rcb,15,9,,,,,,1,,1,,,,,,,,6,0.4
423,Cory Redding,ARI,35,,12,0,,,,,1,,,1,,,,,,,,6,0.5
424,Caraun Reid,DET,24,DT,14,12,,,,,1,,,1,,,,,,,,6,0.4
425,Mychal Rivera,OAK,25,,16,0,,1,,,,,,1,,,,,,,,6,0.4
426,Andre Roberts,WAS,27,,9,0,,,,1,,,,1,,,,,,,,6,0.7
427,Denard Robinson,JAX,25,rb,13,3,1,,,,,,,1,,,,,,,,6,0.5
428,Bradley Roby,DEN,23,cb/lcb,16,4,,,,,1,,,1,,,,,,,,6,0.4
429,Aaron Rodgers*,GNB,32,QB,16,16,1,,,,,,,1,,,,,,,,6,0.4
430,Quinten Rollins,GNB,23,lcb/rcb,14,4,,,,,,1,,1,,,,,,,,6,0.4
431,Eddie Royal,CHI,29,WR,9,9,,1,,,,,,1,,,,,,,,6,0.7
432,,,,,,,,,,,,,,,,,,,,,,,
433,Coty Sensabaugh,TEN,27,CB,16,15,,,,,,1,,1,,,,,,,,6,0.4
434,Derrick Shelby,MIA,26,DE,16,9,,,,,,1,,1,,,,,,,,6,0.4
435,Russell Shepard,TAM,25,wr,13,2,,1,,,,,,1,,,,,,,,6,0.5
436,Marcus Sherels,MIN,28,,16,0,,,1,,,,,1,,,,,,,,6,0.4
437,Jerome Simpson,SFO,29,wr,5,1,,1,,,,,,1,,,,,,,,6,1.2
438,Dion Sims,MIA,24,te,13,4,,1,,,,,,1,,,,,,,,6,0.5
439,Devin Smith,NYJ,23,wr,10,3,,1,,,,,,1,,,,,,,,6,0.6
440,Harrison Smith*,MIN,26,FS,13,13,,,,,,1,,1,,,,,,,,6,0.5
441,Jacquies Smith,TAM,25,DE,12,11,,,,,1,,,1,,,,,,,,6,0.5
442,Jimmy Smith,BAL,27,RCB,16,16,,,,,,1,,1,,,,,,,,6,0.4
443,Lee Smith,OAK,28,TE,15,15,,1,,,,,,1,,,,,,,,6,0.4
444,Telvin Smith,JAX,24,LB,14,14,,,,,,1,,1,,,,,,,,6,0.4
445,Zac Stacy,NYJ,24,,8,0,1,,,,,,,1,,,,,,,,6,0.8
446,Matthew Stafford,DET,27,QB,16,16,1,,,,,,,1,,,,,,,,6,0.4
447,Luke Stocker,TAM,27,TE,14,13,,1,,,,,,1,,,,,,,,6,0.4
448,Devin Street,DAL,24,wr,14,2,,1,,,,,,1,,,,,,,,6,0.4
449,Nathan Stupar,ATL,27,lb,16,3,,,,,1,,,1,,,,,,,,6,0.4
450,Lorenzo Taliaferro,BAL,24,,3,0,1,,,,,,,1,,,,,,,,6,2.0
451,Jacob Tamme,ATL,30,TE,15,8,,1,,,,,,1,,,,,,,,6,0.4
452,Ryan Tannehill,MIA,27,QB,16,16,1,,,,,,,1,,,,,,,,6,0.4
453,Brandon Tate,CIN,28,,16,0,,1,,,,,,1,,,,,,,,6,0.4
454,Walter Thurmond,PHI,28,S,16,16,,,,,1,,,1,,,,,,,,6,0.4
455,Danny Trevathan,DEN,25,LB,15,15,,,,,,1,,1,,,,,,,,6,0.4
456,Desmond Trufant*,ATL,25,CB,16,16,,,,,1,,,1,,,,,,,,6,0.4
457,Robert Turbin,2TM,26,,10,0,1,,,,,,,1,,,,,,,,6,0.6
458,Jason Verrett*,SDG,24,cb/RCB,14,14,,,,,,1,,1,,,,,,,,6,0.4
459,Trevin Wade,NYG,26,cb/db,16,3,,,,,1,,,1,,,,,,,,6,0.4
460,Bryan Walters,JAX,28,wr,11,1,,1,,,,,,1,,,,,,,,6,0.5
461,Jimmie Ward,SFO,24,db/rcb/ss,16,8,,,,,,1,,1,,,,,,,,6,0.4
462,Terron Ward,ATL,23,,13,0,1,,,,,,,1,,,,,,,,6,0.5
463,,,,,,,,,,,,,,,,,,,,,,,
464,Brandon Weeden,2TM,32,,6,4,1,,,,,,,1,,,,,,,,6,1.0
465,Griff Whalen,IND,25,,14,0,,1,,,,,,1,,,,,,,,6,0.4
466,Myles White,NYG,25,,12,0,,1,,,,,,1,,,,,,,,6,0.5
467,Roddy White,ATL,34,WR,16,16,,1,,,,,,1,,,,,,,,6,0.4
468,Fozzy Whittaker,CAR,26,rb,15,1,1,,,,,,,1,,,,,,,,6,0.4
469,Kyle Wilber,DAL,26,lb,16,6,,,,,,,1,1,,,,,,,,6,0.4
470,Cary Williams,2TM,31,,10,10,,,,,1,,,1,,,,,,,,6,0.6
471,Damien Williams,MIA,23,,16,0,,1,,,,,,1,,,,,,,,6,0.4
472,Duke Williams,BUF,25,s,16,4,,,,,1,,,1,,,,,,,,6,0.4
473,Kerwynn Williams,ARI,24,,6,0,1,,,,,,,1,,,,,,,,6,1.0
474,Maxx Williams,BAL,21,te,14,7,,1,,,,,,1,,,,,,,,6,0.4
475,Tyrell Williams,SDG,23,,4,0,,1,,,,,,1,,,,,,,,6,1.5
476,Luke Willson,SEA,25,te,14,7,,1,,,,,,1,,,,,,,,6,0.4
477,Marquess Wilson,CHI,23,wr,11,6,,1,,,,,,1,,,,,,,,6,0.5
478,Ramik Wilson,KAN,23,lb/rilb,11,2,,,,,1,,,1,,,,,,,,6,0.5
479,Russell Wilson*,SEA,27,QB,16,16,1,,,,,,,1,,,,,,,,6,0.4
480,Wesley Woodyard,TEN,29,LB,16,12,,,,,1,,,1,,,,,,,,6,0.4
481,Ryan Quigley,NYJ,25,P,15,0,,,,,,,,,,,4,4,,,,4,0.3
482,D.J. Alexander,KAN,24,,16,0,,,,,,,,,,,,,,,1,2,0.1
483,Denico Autry,OAK,25,de/dl/dt,14,8,,,,,,,,,,,,,,,1,2,0.1
484,Nick Boyle,BAL,22,te,11,2,,,,,,,,,1,,,,,,,2,0.2
485,Jared Cook,STL,28,TE,16,12,,,,,,,,,1,,,,,,,2,0.1
486,Taylor Gabriel,CLE,24,wr,13,4,,,,,,,,,1,,,,,,,2,0.2
487,Andrew Hawkins,CLE,29,WR,8,8,,,,,,,,,1,,,,,,,2,0.3
488,Malik Jackson,DEN,25,DE,16,16,,,,,,,,,,,,,,,1,2,0.1
489,James Laurinaitis,STL,29,lb/MLB,16,16,,,,,,,,,,,,,,,1,2,0.1
490,Demarcus Lawrence,DAL,23,DE,16,13,,,,,,,,,,,,,,,1,2,0.1
491,Benson Mayowa,OAK,24,de,12,2,,,,,,,,,,,,,,,1,2,0.2
492,T.Y. McGill,IND,23,,12,0,,,,,,,,,,,,,,,1,2,0.2
493,Kevin Minter,ARI,25,LB,16,16,,,,,,,,,,,,,,,1,2,0.1
494,,,,,,,,,,,,,,,,,,,,,,,
495,Frostee Rucker,ARI,32,DT,13,13,,,,,,,,,,,,,,,1,2,0.2
496,Levine Toilolo,ATL,24,TE,16,15,,,,,,,,,1,,,,,,,2,0.1
497,Fitzgerald Toussaint,PIT,25,,5,0,,,,,,,,,1,,,,,,,2,0.4
